id,state,y,x
6012,ADULT_MALE,64.0,3.0
6013,ADULT_FEMALE_G,317.0,168.0
6014,JUVENILE,11.0,169.0
6015,ADULT_FEMALE_G,50.0,7.0
6016,ADULT_MALE,1.0,228.0
6017,JUVENILE,11.0,169.0
6018,ADULT_MALE,1.0,226.0
6019,ADULT_FEMALE_G,9.0,165.0
6020,JUVENILE,284.0,175.0
6021,JUVENILE,11.0,169.0
6022,ADULT_FEMALE_G,2.0,219.0
6023,ADULT_MALE,8.0,207.0
6024,ADULT_MALE,13.0,165.0
6025,JUVENILE,5.0,225.0
6026,JUVENILE,11.0,169.0
6027,ADULT_MALE,41.0,14.0
6028,ADULT_FEMALE_G,11.0,166.0
6029,ADULT_FEMALE_G,54.0,9.0
6030,ADULT_FEMALE_G,9.0,167.0
6031,ADULT_FEMALE_G,8.0,162.0
6032,ADULT_MALE,3.0,230.0
6033,ADULT_FEMALE_G,54.0,7.0
6034,JUVENILE,307.0,146.0
6035,JUVENILE,284.0,175.0
6036,ADULT_FEMALE_G,56.0,26.0
6037,JUVENILE,11.0,169.0
6038,ADULT_MALE,6.0,221.0
6039,ADULT_FEMALE_G,1.0,202.0
6040,JUVENILE,11.0,169.0
6041,JUVENILE,5.0,225.0
6042,JUVENILE,5.0,225.0
6043,JUVENILE,11.0,169.0
6044,JUVENILE,62.0,4.0
6045,JUVENILE,285.0,178.0
6046,ADULT_FEMALE_G,276.0,164.0
6047,ADULT_FEMALE_G,295.0,162.0
6048,JUVENILE,5.0,225.0
6049,ADULT_FEMALE_G,331.0,202.0
6050,JUVENILE,5.0,225.0
6051,JUVENILE,285.0,178.0
6052,ADULT_FEMALE_G,53.0,24.0
6053,ADULT_FEMALE_G,7.0,223.0
6054,ADULT_FEMALE_G,8.0,166.0
6055,ADULT_FEMALE_G,16.0,163.0
6056,ADULT_MALE,36.0,12.0
6057,ADULT_FEMALE_G,60.0,1.0
6058,JUVENILE,5.0,225.0
6059,JUVENILE,11.0,169.0
6060,JUVENILE,62.0,4.0
6061,JUVENILE,5.0,225.0
6062,JUVENILE,62.0,4.0
6063,JUVENILE,62.0,4.0
6064,ADULT_FEMALE_G,55.0,0.0
6065,ADULT_FEMALE_G,39.0,19.0
6066,JUVENILE,41.0,23.0
6067,JUVENILE,11.0,169.0
6068,ADULT_FEMALE_G,1.0,216.0
6069,JUVENILE,62.0,4.0
6070,JUVENILE,5.0,225.0
6071,ADULT_FEMALE_G,2.0,172.0
6072,ADULT_FEMALE_G,7.0,219.0
6073,ADULT_FEMALE_G,8.0,168.0
6074,JUVENILE,11.0,169.0
6075,ADULT_MALE,45.0,4.0
6076,ADULT_FEMALE_G,38.0,21.0
6077,JUVENILE,62.0,4.0
6078,JUVENILE,11.0,169.0
6079,JUVENILE,5.0,225.0
6080,ADULT_FEMALE_G,33.0,10.0
6081,JUVENILE,11.0,169.0
6082,ADULT_MALE,12.0,165.0
6083,ADULT_MALE,5.0,231.0
6084,ADULT_FEMALE_G,8.0,221.0
6085,ADULT_MALE,2.0,174.0
6086,JUVENILE,284.0,175.0
6087,ADULT_FEMALE_G,282.0,157.0
6088,JUVENILE,11.0,169.0
6089,ADULT_FEMALE_G,1.0,203.0
6090,JUVENILE,62.0,4.0
6091,JUVENILE,11.0,169.0
6092,JUVENILE,307.0,173.0
6093,ADULT_FEMALE_G,281.0,173.0
6094,ADULT_FEMALE_G,45.0,16.0
6095,ADULT_MALE,0.0,218.0
6096,ADULT_MALE,55.0,2.0
6097,ADULT_FEMALE_G,9.0,165.0
6098,JUVENILE,284.0,175.0
6099,ADULT_FEMALE_G,0.0,218.0
6100,ADULT_FEMALE_G,2.0,206.0
6101,ADULT_FEMALE_G,28.0,6.0
6102,JUVENILE,11.0,169.0
6103,JUVENILE,62.0,4.0
6104,ADULT_MALE,1.0,216.0
6105,ADULT_MALE,7.0,164.0
6106,JUVENILE,285.0,178.0
6107,JUVENILE,5.0,225.0
6108,ADULT_MALE,58.0,2.0
6109,JUVENILE,5.0,225.0
6110,ADULT_FEMALE_G,2.0,206.0
6111,JUVENILE,5.0,225.0
6112,ADULT_FEMALE_G,311.0,191.0
6113,ADULT_FEMALE_G,43.0,7.0
6114,ADULT_FEMALE_G,315.0,161.0
6115,JUVENILE,5.0,225.0
6116,JUVENILE,62.0,4.0
6117,ADULT_MALE,59.0,1.0
6118,ADULT_FEMALE_G,292.0,176.0
6119,JUVENILE,41.0,23.0
6120,ADULT_FEMALE_G,45.0,16.0
6121,JUVENILE,62.0,4.0
6122,ADULT_MALE,49.0,10.0
6123,JUVENILE,285.0,178.0
6124,ADULT_MALE,296.0,168.0
6125,ADULT_FEMALE_G,45.0,16.0
6126,ADULT_MALE,9.0,167.0
6127,JUVENILE,11.0,169.0
6128,ADULT_FEMALE_G,289.0,168.0
6129,ADULT_FEMALE_G,4.0,231.0
6130,ADULT_FEMALE_G,4.0,229.0
6131,ADULT_MALE,274.0,169.0
6132,ADULT_MALE,2.0,172.0
6133,JUVENILE,62.0,4.0
6134,ADULT_MALE,16.0,163.0
6135,JUVENILE,11.0,169.0
6136,ADULT_FEMALE_G,2.0,218.0
6137,JUVENILE,11.0,169.0
6138,JUVENILE,5.0,225.0
6139,ADULT_FEMALE_G,53.0,11.0
6140,ADULT_MALE,60.0,4.0
6141,ADULT_FEMALE_G,5.0,167.0
6142,JUVENILE,62.0,4.0
6143,ADULT_MALE,56.0,2.0
6144,ADULT_FEMALE_G,7.0,167.0
6145,JUVENILE,62.0,4.0
6146,JUVENILE,5.0,225.0
6147,JUVENILE,5.0,225.0
6148,ADULT_FEMALE_G,8.0,220.0
6149,JUVENILE,5.0,225.0
6150,JUVENILE,41.0,23.0
6151,JUVENILE,5.0,225.0
6152,JUVENILE,11.0,169.0
6153,JUVENILE,284.0,175.0
6154,JUVENILE,5.0,225.0
6155,JUVENILE,5.0,225.0
6156,JUVENILE,62.0,4.0
6157,ADULT_MALE,10.0,208.0
6158,ADULT_FEMALE_G,322.0,153.0
6159,ADULT_FEMALE_G,3.0,222.0
6160,JUVENILE,307.0,173.0
6161,JUVENILE,11.0,169.0
6162,JUVENILE,5.0,225.0
6163,ADULT_MALE,48.0,26.0
6164,ADULT_MALE,60.0,4.0
6165,JUVENILE,5.0,225.0
6166,ADULT_MALE,2.0,210.0
6167,JUVENILE,11.0,169.0
6168,ADULT_MALE,15.0,164.0
6169,JUVENILE,11.0,169.0
6170,JUVENILE,11.0,169.0
6171,ADULT_MALE,4.0,218.0
6172,JUVENILE,11.0,169.0
6173,JUVENILE,62.0,4.0
6174,ADULT_MALE,8.0,170.0
6175,ADULT_MALE,5.0,217.0
6176,JUVENILE,11.0,169.0
6177,JUVENILE,62.0,4.0
6178,JUVENILE,5.0,225.0
6179,ADULT_FEMALE_G,296.0,178.0
6180,JUVENILE,5.0,225.0
6181,ADULT_MALE,60.0,7.0
6182,ADULT_FEMALE_G,5.0,211.0
6183,JUVENILE,284.0,175.0
6184,JUVENILE,5.0,225.0
6185,ADULT_FEMALE_G,64.0,2.0
6186,JUVENILE,62.0,4.0
6187,ADULT_FEMALE_G,4.0,213.0
6188,JUVENILE,5.0,225.0
6189,JUVENILE,5.0,225.0
6190,ADULT_FEMALE_G,2.0,229.0
6191,ADULT_FEMALE_G,284.0,161.0
6192,JUVENILE,5.0,225.0
6193,ADULT_FEMALE_G,4.0,205.0
6194,ADULT_FEMALE_G,52.0,6.0
6195,ADULT_FEMALE_G,9.0,216.0
6196,JUVENILE,41.0,23.0
6197,ADULT_FEMALE_G,2.0,175.0
6198,JUVENILE,284.0,175.0
6199,ADULT_FEMALE_G,55.0,9.0
6200,JUVENILE,11.0,169.0
6201,JUVENILE,5.0,225.0
6202,JUVENILE,11.0,169.0
6203,JUVENILE,284.0,175.0
6204,ADULT_FEMALE_G,1.0,209.0
6205,JUVENILE,5.0,225.0
6206,ADULT_FEMALE_G,0.0,163.0
6207,ADULT_MALE,3.0,227.0
6208,JUVENILE,11.0,169.0
6209,ADULT_MALE,5.0,222.0
6210,ADULT_MALE,3.0,230.0
6211,ADULT_MALE,58.0,3.0
6212,ADULT_MALE,14.0,161.0
6213,ADULT_FEMALE_G,10.0,164.0
6214,JUVENILE,62.0,4.0
6215,ADULT_FEMALE_G,4.0,213.0
6216,JUVENILE,5.0,225.0
6217,ADULT_FEMALE_G,13.0,165.0
6218,JUVENILE,5.0,225.0
6219,ADULT_FEMALE_G,11.0,166.0
6220,ADULT_MALE,55.0,2.0
6221,ADULT_FEMALE_G,20.0,171.0
6222,JUVENILE,11.0,169.0
6223,JUVENILE,62.0,4.0
6224,ADULT_FEMALE_G,3.0,219.0
6225,ADULT_FEMALE_G,63.0,6.0
6226,ADULT_FEMALE_G,7.0,221.0
6227,ADULT_MALE,4.0,214.0
6228,ADULT_MALE,63.0,4.0
6229,ADULT_FEMALE_G,3.0,225.0
6230,ADULT_MALE,305.0,137.0
6231,ADULT_FEMALE_G,63.0,5.0
6232,JUVENILE,5.0,225.0
6233,JUVENILE,62.0,4.0
6234,ADULT_FEMALE_G,55.0,9.0
6235,ADULT_FEMALE_G,286.0,179.0
6236,ADULT_FEMALE_G,71.0,15.0
6237,ADULT_FEMALE_G,4.0,230.0
6238,ADULT_FEMALE_G,314.0,198.0
6239,JUVENILE,62.0,4.0
6240,ADULT_MALE,12.0,161.0
6241,ADULT_MALE,292.0,168.0
6242,ADULT_FEMALE_G,8.0,208.0
6243,ADULT_FEMALE_G,5.0,214.0
6244,ADULT_MALE,3.0,222.0
6245,JUVENILE,307.0,173.0
6246,JUVENILE,62.0,4.0
6247,ADULT_FEMALE_G,52.0,2.0
6248,ADULT_FEMALE_G,58.0,2.0
6249,JUVENILE,5.0,225.0
6250,ADULT_FEMALE_G,280.0,173.0
6251,JUVENILE,5.0,225.0
6252,ADULT_MALE,2.0,223.0
6253,ADULT_FEMALE_G,9.0,164.0
6254,JUVENILE,5.0,225.0
6255,ADULT_MALE,10.0,167.0
6256,ADULT_FEMALE_G,61.0,5.0
6257,ADULT_FEMALE_G,10.0,216.0
6258,ADULT_MALE,39.0,11.0
6259,ADULT_FEMALE_U,67.0,52.0
6260,ADULT_FEMALE_G,4.0,208.0
6261,ADULT_FEMALE_G,303.0,188.0
6262,JUVENILE,5.0,225.0
6263,ADULT_FEMALE_G,5.0,170.0
6264,ADULT_FEMALE_G,13.0,202.0
6265,ADULT_MALE,63.0,2.0
6266,ADULT_FEMALE_G,6.0,227.0
6267,ADULT_MALE,0.0,225.0
6268,ADULT_MALE,4.0,223.0
6269,JUVENILE,62.0,4.0
6270,ADULT_MALE,283.0,171.0
6271,ADULT_MALE,13.0,163.0
6272,JUVENILE,5.0,225.0
6273,JUVENILE,11.0,169.0
6274,JUVENILE,62.0,4.0
6275,JUVENILE,285.0,178.0
6276,JUVENILE,62.0,4.0
6277,ADULT_MALE,57.0,8.0
6278,ADULT_FEMALE_G,53.0,5.0
6279,JUVENILE,62.0,4.0
6280,JUVENILE,62.0,4.0
6281,JUVENILE,11.0,169.0
6282,ADULT_FEMALE_G,286.0,169.0
6283,ADULT_FEMALE_G,7.0,163.0
6284,ADULT_FEMALE_G,4.0,172.0
6285,JUVENILE,5.0,225.0
6286,JUVENILE,62.0,4.0
6287,ADULT_FEMALE_G,3.0,227.0
6288,ADULT_FEMALE_G,10.0,214.0
6289,ADULT_FEMALE_G,43.0,9.0
6290,JUVENILE,5.0,225.0
6291,ADULT_FEMALE_G,304.0,169.0
6292,JUVENILE,5.0,225.0
6293,ADULT_MALE,51.0,3.0
6294,ADULT_MALE,2.0,215.0
6295,ADULT_MALE,3.0,212.0
6296,JUVENILE,11.0,169.0
6297,ADULT_MALE,60.0,0.0
6298,ADULT_FEMALE_G,6.0,226.0
6299,ADULT_FEMALE_G,3.0,134.0
6300,ADULT_MALE,50.0,4.0
6301,ADULT_FEMALE_G,9.0,160.0
6302,JUVENILE,5.0,225.0
6303,JUVENILE,285.0,178.0
6304,ADULT_FEMALE_G,14.0,163.0
6305,JUVENILE,284.0,175.0
6306,JUVENILE,5.0,225.0
6307,JUVENILE,62.0,4.0
6308,JUVENILE,11.0,169.0
6309,ADULT_FEMALE_G,6.0,211.0
6310,JUVENILE,307.0,173.0
6311,JUVENILE,307.0,173.0
6312,JUVENILE,11.0,169.0
6313,ADULT_FEMALE_G,8.0,222.0
6314,JUVENILE,307.0,173.0
6315,JUVENILE,62.0,4.0
6316,JUVENILE,5.0,225.0
6317,ADULT_FEMALE_G,54.0,4.0
6318,ADULT_FEMALE_G,3.0,224.0
6319,ADULT_FEMALE_G,5.0,230.0
6320,ADULT_MALE,71.0,24.0
6321,JUVENILE,285.0,178.0
6322,JUVENILE,5.0,225.0
6323,ADULT_FEMALE_G,6.0,215.0
6324,ADULT_FEMALE_G,3.0,207.0
6325,ADULT_FEMALE_G,10.0,207.0
6326,JUVENILE,307.0,173.0
6327,JUVENILE,5.0,225.0
6328,ADULT_FEMALE_G,9.0,150.0
6329,ADULT_MALE,5.0,231.0
6330,ADULT_FEMALE_G,276.0,167.0
6331,ADULT_FEMALE_G,295.0,181.0
6332,JUVENILE,284.0,175.0
6333,ADULT_MALE,63.0,3.0
6334,ADULT_MALE,11.0,167.0
6335,ADULT_FEMALE_G,44.0,11.0
6336,JUVENILE,5.0,225.0
6337,ADULT_MALE,45.0,25.0
6338,JUVENILE,285.0,178.0
6339,ADULT_FEMALE_G,9.0,160.0
6340,JUVENILE,284.0,175.0
6341,JUVENILE,5.0,225.0
6342,ADULT_FEMALE_G,308.0,168.0
6343,JUVENILE,62.0,4.0
6344,ADULT_FEMALE_G,5.0,216.0
6345,JUVENILE,62.0,4.0
6346,JUVENILE,5.0,225.0
6347,ADULT_MALE,314.0,169.0
6348,ADULT_FEMALE_G,8.0,167.0
6349,JUVENILE,62.0,4.0
6350,JUVENILE,62.0,4.0
6351,JUVENILE,285.0,178.0
6352,JUVENILE,41.0,23.0
6353,JUVENILE,5.0,225.0
6354,JUVENILE,5.0,225.0
6355,JUVENILE,5.0,225.0
6356,ADULT_FEMALE_G,6.0,208.0
6357,JUVENILE,5.0,225.0
6358,ADULT_FEMALE_G,10.0,164.0
6359,ADULT_FEMALE_G,8.0,219.0
6360,ADULT_FEMALE_G,13.0,167.0
6361,ADULT_FEMALE_G,43.0,4.0
6362,ADULT_FEMALE_G,56.0,10.0
6363,JUVENILE,5.0,225.0
6364,ADULT_FEMALE_G,1.0,220.0
6365,JUVENILE,62.0,4.0
6366,ADULT_FEMALE_G,1.0,226.0
6367,JUVENILE,284.0,175.0
6368,ADULT_FEMALE_G,306.0,175.0
6369,ADULT_FEMALE_G,2.0,175.0
6370,JUVENILE,11.0,169.0
6371,ADULT_FEMALE_G,313.0,201.0
6372,JUVENILE,5.0,225.0
6373,ADULT_FEMALE_G,8.0,207.0
6374,JUVENILE,62.0,4.0
6375,ADULT_FEMALE_G,4.0,172.0
6376,JUVENILE,285.0,178.0
6377,ADULT_FEMALE_G,42.0,3.0
6378,JUVENILE,62.0,4.0
6379,JUVENILE,5.0,225.0
6380,JUVENILE,5.0,225.0
6381,JUVENILE,307.0,173.0
6382,JUVENILE,62.0,4.0
6383,JUVENILE,11.0,169.0
6384,ADULT_MALE,12.0,160.0
6385,ADULT_FEMALE_G,6.0,170.0
6386,JUVENILE,307.0,173.0
6387,JUVENILE,5.0,225.0
6388,JUVENILE,11.0,169.0
6389,ADULT_FEMALE_G,61.0,5.0
6390,ADULT_FEMALE_G,3.0,175.0
6391,ADULT_MALE,0.0,218.0
6392,JUVENILE,11.0,169.0
6393,JUVENILE,285.0,178.0
6394,ADULT_FEMALE_G,53.0,8.0
6395,ADULT_FEMALE_G,10.0,169.0
6396,JUVENILE,5.0,225.0
6397,JUVENILE,284.0,175.0
6398,JUVENILE,5.0,225.0
6399,JUVENILE,11.0,169.0
6400,ADULT_FEMALE_G,5.0,208.0
6401,ADULT_FEMALE_G,10.0,163.0
6402,ADULT_MALE,6.0,220.0
6403,JUVENILE,5.0,225.0
6404,JUVENILE,5.0,225.0
6405,JUVENILE,284.0,175.0
6406,ADULT_FEMALE_G,301.0,178.0
6407,ADULT_FEMALE_G,0.0,179.0
6408,JUVENILE,11.0,169.0
6409,ADULT_FEMALE_G,1.0,225.0
6410,ADULT_FEMALE_G,52.0,7.0
6411,JUVENILE,5.0,225.0
6412,ADULT_FEMALE_G,13.0,163.0
6413,ADULT_FEMALE_G,300.0,164.0
6414,ADULT_MALE,7.0,166.0
6415,ADULT_FEMALE_G,66.0,1.0
6416,JUVENILE,62.0,4.0
6417,ADULT_MALE,13.0,209.0
6418,JUVENILE,11.0,169.0
6419,ADULT_FEMALE_G,5.0,170.0
6420,ADULT_FEMALE_G,62.0,5.0
6421,ADULT_FEMALE_G,4.0,172.0
6422,ADULT_MALE,4.0,173.0
6423,JUVENILE,62.0,4.0
6424,ADULT_FEMALE_G,38.0,19.0
6425,JUVENILE,5.0,225.0
6426,ADULT_MALE,8.0,205.0
6427,ADULT_FEMALE_G,4.0,228.0
6428,JUVENILE,5.0,225.0
6429,JUVENILE,62.0,4.0
6430,ADULT_MALE,9.0,165.0
6431,ADULT_FEMALE_G,8.0,166.0
6432,JUVENILE,62.0,4.0
6433,JUVENILE,284.0,175.0
6434,ADULT_FEMALE_G,10.0,165.0
6435,ADULT_FEMALE_G,13.0,164.0
6436,ADULT_FEMALE_G,12.0,160.0
6437,ADULT_FEMALE_G,5.0,224.0
6438,JUVENILE,284.0,175.0
6439,ADULT_FEMALE_G,7.0,172.0
6440,JUVENILE,284.0,175.0
6441,JUVENILE,5.0,225.0
6442,ADULT_FEMALE_G,6.0,217.0
6443,JUVENILE,11.0,169.0
6444,ADULT_FEMALE_G,45.0,13.0
6445,JUVENILE,5.0,225.0
6446,ADULT_MALE,47.0,1.0
6447,ADULT_MALE,282.0,175.0
6448,JUVENILE,11.0,169.0
6449,JUVENILE,5.0,225.0
6450,JUVENILE,285.0,178.0
6451,ADULT_FEMALE_G,6.0,219.0
6452,ADULT_MALE,0.0,224.0
6453,JUVENILE,11.0,169.0
6454,ADULT_FEMALE_G,7.0,210.0
6455,JUVENILE,62.0,4.0
6456,JUVENILE,11.0,169.0
6457,ADULT_FEMALE_G,44.0,14.0
6458,JUVENILE,5.0,225.0
6459,ADULT_MALE,51.0,9.0
6460,JUVENILE,62.0,4.0
6461,JUVENILE,5.0,225.0
6462,ADULT_FEMALE_G,300.0,186.0
6463,ADULT_FEMALE_G,63.0,2.0
6464,JUVENILE,11.0,169.0
6465,JUVENILE,5.0,225.0
6466,JUVENILE,62.0,4.0
6467,ADULT_FEMALE_G,10.0,182.0
6468,ADULT_FEMALE_G,5.0,143.0
6469,ADULT_MALE,13.0,161.0
6470,JUVENILE,11.0,169.0
6471,JUVENILE,11.0,169.0
6472,JUVENILE,285.0,178.0
6473,JUVENILE,284.0,175.0
6474,ADULT_FEMALE_G,34.0,10.0
6475,ADULT_FEMALE_G,285.0,157.0
6476,ADULT_MALE,11.0,207.0
6477,ADULT_MALE,0.0,177.0
6478,JUVENILE,62.0,4.0
6479,ADULT_FEMALE_G,287.0,176.0
6480,ADULT_FEMALE_G,292.0,170.0
6481,JUVENILE,5.0,225.0
6482,JUVENILE,5.0,225.0
6483,ADULT_MALE,6.0,215.0
6484,JUVENILE,5.0,225.0
6485,ADULT_MALE,309.0,187.0
6486,JUVENILE,41.0,23.0
6487,JUVENILE,62.0,4.0
6488,JUVENILE,285.0,178.0
6489,ADULT_FEMALE_G,308.0,175.0
6490,JUVENILE,62.0,4.0
6491,JUVENILE,62.0,4.0
6492,ADULT_FEMALE_G,3.0,174.0
6493,JUVENILE,307.0,173.0
6494,JUVENILE,62.0,4.0
6495,ADULT_FEMALE_G,11.0,162.0
6496,JUVENILE,11.0,169.0
6497,JUVENILE,62.0,4.0
6498,JUVENILE,5.0,225.0
6499,JUVENILE,5.0,225.0
6500,ADULT_MALE,306.0,162.0
6501,ADULT_MALE,64.0,2.0
6502,ADULT_FEMALE_G,289.0,179.0
6503,ADULT_FEMALE_G,6.0,210.0
6504,JUVENILE,5.0,225.0
6505,ADULT_FEMALE_G,4.0,222.0
6506,ADULT_MALE,304.0,188.0
6507,ADULT_FEMALE_G,57.0,8.0
6508,JUVENILE,11.0,169.0
6509,JUVENILE,5.0,225.0
6510,ADULT_FEMALE_G,49.0,9.0
6511,ADULT_FEMALE_G,38.0,13.0
6512,JUVENILE,62.0,4.0
6513,JUVENILE,11.0,169.0
6514,ADULT_MALE,65.0,3.0
6515,JUVENILE,62.0,4.0
6516,ADULT_FEMALE_G,6.0,223.0
6517,ADULT_FEMALE_G,4.0,213.0
6518,ADULT_MALE,304.0,180.0
6519,ADULT_MALE,11.0,167.0
6520,JUVENILE,11.0,169.0
6521,JUVENILE,11.0,169.0
6522,ADULT_FEMALE_G,323.0,198.0
6523,ADULT_FEMALE_G,41.0,19.0
6524,ADULT_MALE,58.0,3.0
6525,JUVENILE,5.0,225.0
6526,JUVENILE,285.0,178.0
6527,JUVENILE,41.0,23.0
6528,ADULT_FEMALE_G,60.0,3.0
6529,ADULT_FEMALE_G,37.0,12.0
6530,JUVENILE,11.0,169.0
6531,JUVENILE,11.0,169.0
6532,JUVENILE,5.0,225.0
6533,JUVENILE,11.0,169.0
6534,JUVENILE,307.0,173.0
6535,ADULT_MALE,2.0,226.0
6536,JUVENILE,11.0,169.0
6537,JUVENILE,5.0,225.0
6538,JUVENILE,11.0,169.0
6539,ADULT_MALE,65.0,1.0
6540,ADULT_FEMALE_G,0.0,219.0
6541,JUVENILE,11.0,169.0
6542,JUVENILE,5.0,225.0
6543,JUVENILE,11.0,169.0
6544,ADULT_FEMALE_G,37.0,16.0
6545,ADULT_MALE,11.0,164.0
6546,JUVENILE,11.0,169.0
6547,ADULT_MALE,14.0,165.0
6548,ADULT_FEMALE_G,79.0,6.0
6549,ADULT_MALE,5.0,169.0
6550,ADULT_MALE,15.0,165.0
6551,JUVENILE,307.0,173.0
6552,JUVENILE,5.0,225.0
6553,JUVENILE,62.0,4.0
6554,ADULT_FEMALE_G,306.0,176.0
6555,JUVENILE,5.0,225.0
6556,JUVENILE,284.0,175.0
6557,JUVENILE,284.0,175.0
6558,ADULT_FEMALE_G,280.0,172.0
6559,ADULT_MALE,11.0,168.0
6560,ADULT_MALE,10.0,161.0
6561,ADULT_FEMALE_U,62.0,2.0
6562,JUVENILE,5.0,225.0
6563,ADULT_FEMALE_G,281.0,177.0
6564,JUVENILE,11.0,169.0
6565,ADULT_FEMALE_G,12.0,166.0
6566,ADULT_FEMALE_G,4.0,203.0
6567,ADULT_FEMALE_G,4.0,173.0
6568,ADULT_MALE,48.0,24.0
6569,JUVENILE,307.0,173.0
6570,ADULT_MALE,294.0,163.0
6571,ADULT_FEMALE_G,14.0,166.0
6572,ADULT_FEMALE_G,65.0,0.0
6573,JUVENILE,5.0,225.0
6574,JUVENILE,5.0,225.0
6575,ADULT_MALE,309.0,169.0
6576,JUVENILE,41.0,23.0
6577,JUVENILE,11.0,169.0
6578,ADULT_FEMALE_G,279.0,176.0
6579,JUVENILE,62.0,4.0
6580,JUVENILE,5.0,225.0
6581,ADULT_MALE,9.0,214.0
6582,ADULT_FEMALE_G,9.0,214.0
6583,JUVENILE,304.0,148.0
6584,JUVENILE,62.0,4.0
6585,ADULT_FEMALE_G,12.0,164.0
6586,JUVENILE,11.0,169.0
6587,JUVENILE,5.0,225.0
6588,ADULT_FEMALE_G,63.0,3.0
6589,ADULT_FEMALE_G,42.0,8.0
6590,ADULT_MALE,5.0,219.0
6591,JUVENILE,11.0,169.0
6592,ADULT_FEMALE_G,305.0,173.0
6593,JUVENILE,41.0,23.0
6594,JUVENILE,62.0,4.0
6595,ADULT_FEMALE_G,5.0,219.0
6596,ADULT_MALE,6.0,215.0
6597,ADULT_FEMALE_G,3.0,173.0
6598,JUVENILE,11.0,169.0
6599,ADULT_FEMALE_G,60.0,4.0
6600,ADULT_FEMALE_G,5.0,212.0
6601,ADULT_FEMALE_G,307.0,160.0
6602,ADULT_FEMALE_G,291.0,181.0
6603,ADULT_MALE,286.0,124.0
6604,ADULT_FEMALE_G,4.0,227.0
6605,JUVENILE,62.0,4.0
6606,JUVENILE,307.0,173.0
6607,ADULT_FEMALE_G,317.0,196.0
6608,ADULT_FEMALE_U,304.0,176.0
6609,ADULT_FEMALE_G,41.0,4.0
6610,JUVENILE,284.0,175.0
6611,JUVENILE,62.0,4.0
6612,JUVENILE,5.0,225.0
6613,ADULT_FEMALE_G,9.0,206.0
6614,ADULT_FEMALE_G,270.0,169.0
6615,ADULT_FEMALE_G,57.0,7.0
6616,JUVENILE,5.0,225.0
6617,ADULT_FEMALE_G,304.0,175.0
6618,JUVENILE,62.0,4.0
6619,ADULT_MALE,281.0,175.0
6620,JUVENILE,11.0,169.0
6621,JUVENILE,11.0,169.0
6622,ADULT_MALE,63.0,4.0
6623,ADULT_FEMALE_G,48.0,23.0
6624,JUVENILE,5.0,225.0
6625,JUVENILE,62.0,4.0
6626,JUVENILE,11.0,169.0
6627,ADULT_FEMALE_G,6.0,222.0
6628,ADULT_FEMALE_G,285.0,181.0
6629,ADULT_FEMALE_G,62.0,3.0
6630,JUVENILE,5.0,225.0
6631,ADULT_MALE,2.0,226.0
6632,ADULT_FEMALE_G,5.0,206.0
6633,ADULT_MALE,62.0,3.0
6634,JUVENILE,11.0,169.0
6635,JUVENILE,62.0,4.0
6636,ADULT_FEMALE_G,56.0,5.0
6637,ADULT_FEMALE_G,286.0,182.0
6638,JUVENILE,62.0,4.0
6639,ADULT_FEMALE_G,0.0,223.0
6640,JUVENILE,11.0,169.0
6641,ADULT_FEMALE_G,1.0,220.0
6642,ADULT_FEMALE_G,3.0,214.0
6643,ADULT_FEMALE_G,61.0,5.0
6644,ADULT_MALE,49.0,3.0
6645,JUVENILE,5.0,225.0
6646,JUVENILE,11.0,169.0
6647,JUVENILE,62.0,4.0
6648,ADULT_MALE,6.0,217.0
6649,ADULT_FEMALE_G,4.0,227.0
6650,ADULT_MALE,64.0,3.0
6651,ADULT_FEMALE_G,272.0,110.0
6652,ADULT_FEMALE_G,8.0,170.0
6653,JUVENILE,11.0,169.0
6654,JUVENILE,62.0,4.0
6655,JUVENILE,5.0,225.0
6656,JUVENILE,5.0,225.0
6657,ADULT_MALE,0.0,222.0
6658,ADULT_FEMALE_G,60.0,2.0
6659,JUVENILE,62.0,4.0
6660,JUVENILE,41.0,23.0
6661,JUVENILE,5.0,225.0
6662,JUVENILE,41.0,23.0
6663,ADULT_FEMALE_G,309.0,173.0
6664,ADULT_MALE,311.0,180.0
6665,ADULT_FEMALE_G,10.0,212.0
6666,ADULT_MALE,56.0,3.0
6667,JUVENILE,11.0,169.0
6668,JUVENILE,5.0,225.0
6669,JUVENILE,5.0,225.0
6670,ADULT_FEMALE_G,1.0,220.0
6671,JUVENILE,41.0,23.0
6672,JUVENILE,5.0,225.0
6673,JUVENILE,62.0,4.0
6674,JUVENILE,62.0,4.0
6675,JUVENILE,11.0,169.0
6676,ADULT_MALE,6.0,221.0
6677,ADULT_FEMALE_G,15.0,164.0
6678,ADULT_FEMALE_G,2.0,173.0
6679,JUVENILE,62.0,4.0
6680,JUVENILE,284.0,175.0
6681,ADULT_MALE,52.0,11.0
6682,ADULT_MALE,308.0,179.0
6683,ADULT_MALE,290.0,164.0
6684,JUVENILE,307.0,146.0
6685,ADULT_FEMALE_G,303.0,137.0
6686,JUVENILE,5.0,225.0
6687,ADULT_FEMALE_G,38.0,19.0
6688,JUVENILE,284.0,175.0
6689,JUVENILE,5.0,225.0
6690,ADULT_MALE,3.0,226.0
6691,JUVENILE,62.0,4.0
6692,JUVENILE,62.0,4.0
6693,JUVENILE,11.0,169.0
